Order Date,Order ID,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales_Normalized
2018-03-05,CA-2018-132199,2018-08-05,Standard Class,BO-11350,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,8.0,0.0004253861590864232
2018-03-05,CA-2018-132178,2018-08-05,Second Class,DB-12970,Corporate,United States,Los Angeles,California,90004.0,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44,0.04359488105702403
2018-03-05,CA-2018-132178,2018-08-05,Second Class,DB-12970,Corporate,United States,Los Angeles,California,90004.0,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,0.0039409364690000115
2018-03-05,CA-2018-163209,2018-07-05,Standard Class,MK-18160,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,0.001449421619971526
2018-03-06,CA-2018-113908,2018-09-06,Standard Class,KN-16390,Corporate,United States,New York City,New York,10011.0,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,78.66,0.004463240269920204
2018-03-06,CA-2018-140872,2018-10-06,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024.0,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,205.992,0.011739606525803121
2018-03-06,CA-2018-150420,2018-08-06,Standard Class,GD-14590,Corporate,United States,Bellingham,Washington,98226.0,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5,0.06279897463877891
2018-03-06,CA-2018-145772,2018-07-06,Standard Class,SS-20140,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,0.0025254588816047002
2018-03-06,CA-2018-145772,2018-07-06,Standard Class,SS-20140,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,11.96,0.0006516797095945152
2018-03-06,CA-2018-145772,2018-07-06,Standard Class,SS-20140,Corporate,United States,Los Angeles,California,90036.0,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,3.912,0.00019177806957200918
2018-03-06,CA-2018-126382,2018-07-06,Standard Class,HK-14890,Corporate,United States,Franklin,Tennessee,37064.0,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,0.001977897063178302
2018-03-06,CA-2018-140872,2018-10-06,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024.0,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,4.554,0.0002284650542755938
2018-03-06,CA-2018-140872,2018-10-06,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024.0,South,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",5.2,0.00026538061832312595
2018-03-06,CA-2018-140872,2018-10-06,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024.0,South,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,15.552,0.0008569439604594307
2018-03-06,CA-2018-140872,2018-10-06,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024.0,South,TEC-PH-10000441,Technology,Phones,VTech DS6151,503.96,0.028766939015145324
2018-03-06,CA-2018-140872,2018-10-06,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024.0,South,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,241.568,0.013772591210872789
2018-03-06,CA-2018-140872,2018-10-06,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024.0,South,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,110.4,0.0062770173641441525
2018-03-06,CA-2018-113908,2018-09-06,Standard Class,KN-16390,Corporate,United States,New York City,New York,10011.0,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",384.768,0.021955731724195706
2018-03-06,CA-2018-113908,2018-09-06,Standard Class,KN-16390,Corporate,United States,New York City,New York,10011.0,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,45.36,0.0025603172315567043
2018-03-06,CA-2018-140872,2018-10-06,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024.0,South,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",24.472,0.0013666758974625066
2018-03-06,CA-2018-145506,2018-07-06,Standard Class,MO-17800,Home Office,United States,Spokane,Washington,99207.0,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,136.26,0.007754782822765175
2018-03-07,CA-2018-168109,2018-03-07,Same Day,JK-15640,Home Office,United States,Seattle,Washington,98105.0,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,0.0033957747336850635
2018-03-07,CA-2018-168109,2018-03-07,Same Day,JK-15640,Home Office,United States,Seattle,Washington,98105.0,West,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,2395.2,0.13684153862699475
2018-03-07,CA-2018-168109,2018-03-07,Same Day,JK-15640,Home Office,United States,Seattle,Washington,98105.0,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,0.0964172816498674
2018-03-07,CA-2018-139437,2018-08-07,Standard Class,RD-19585,Consumer,United States,Los Angeles,California,90004.0,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,0.004992401451158823
2018-03-07,US-2018-126179,2018-07-07,Standard Class,CS-12460,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,0.0013391320865168243
2018-03-07,US-2018-126179,2018-07-07,Standard Class,CS-12460,Consumer,United States,Columbus,Georgia,31907.0,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,0.016424225890336548
2018-03-07,CA-2018-121503,2018-06-07,Second Class,FH-14275,Corporate,United States,Houston,Texas,77041.0,Central,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,273.896,0.01561996946865703
2018-03-07,US-2018-111024,2018-06-07,Second Class,SZ-20035,Home Office,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,0.001737431593345461
2018-03-07,US-2018-111024,2018-06-07,Second Class,SZ-20035,Home Office,United States,Lancaster,Ohio,43130.0,East,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",215.148,0.012262824644099104
2018-03-07,CA-2018-140053,2018-10-07,Standard Class,CA-12265,Consumer,United States,Farmington,New Mexico,87401.0,West,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",545.85,0.031160736194636225
2018-03-07,US-2018-129777,2018-09-07,Standard Class,FM-14290,Home Office,United States,Quincy,Massachusetts,2169.0,East,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",258.9,0.014763025508197598
2018-03-07,US-2018-166233,2018-09-07,Standard Class,MO-17950,Consumer,United States,Jacksonville,North Carolina,28540.0,South,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0,0.0013397035348766935
2018-03-07,CA-2018-168109,2018-03-07,Same Day,JK-15640,Home Office,United States,Seattle,Washington,98105.0,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,0.0004249290003985281
2018-03-07,US-2018-111024,2018-06-07,Second Class,SZ-20035,Home Office,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,0.0018480639958160837
2018-03-07,US-2018-129777,2018-09-07,Standard Class,FM-14290,Home Office,United States,Quincy,Massachusetts,2169.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,0.0013717046430293527
2018-03-07,CA-2018-111647,2018-07-07,Standard Class,RD-19585,Consumer,United States,Plano,Texas,75023.0,Central,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,0.009566731282237544
2018-03-07,CA-2018-121503,2018-06-07,Second Class,FH-14275,Corporate,United States,Houston,Texas,77041.0,Central,TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,597.132,0.03409123767371601
2018-03-07,CA-2018-106747,2018-04-07,First Class,TS-21505,Consumer,United States,Concord,New Hampshire,3301.0,East,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,0.005814144192650327
2018-03-07,CA-2018-169124,2018-10-07,Standard Class,MB-17305,Consumer,United States,Citrus Heights,California,95610.0,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,0.007362197799535228
2018-03-07,CA-2018-124828,2018-04-07,First Class,YS-21880,Corporate,United States,Burlington,North Carolina,27217.0,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9.552,0.0005140749445380794
2018-03-08,CA-2018-165386,2018-04-08,First Class,CM-12190,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.372,0.010446990335779628
2018-03-08,CA-2018-141747,2018-08-08,Second Class,SC-20230,Corporate,United States,Seattle,Washington,98105.0,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,0.0008859735371407717
2018-03-08,CA-2018-140781,2018-07-08,Standard Class,AB-10105,Consumer,United States,Bloomington,Illinois,61701.0,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,0.002243506260845376
2018-03-08,US-2018-143175,2018-06-08,Second Class,GA-14515,Consumer,United States,Los Angeles,California,90004.0,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,0.005675282241202181
2018-03-08,CA-2018-168396,2018-08-08,Second Class,BD-11725,Consumer,United States,San Francisco,California,94122.0,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,51.75,0.0029254727335129432
2018-03-08,CA-2018-168396,2018-08-08,Second Class,BD-11725,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,0.0070519013401264055
2018-03-09,US-2018-122637,2018-08-09,Second Class,EP-13915,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,0.0024035118016086728
2018-03-09,CA-2018-146136,2018-07-09,Standard Class,AP-10915,Consumer,United States,Palm Coast,Florida,32137.0,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448,0.001365304421398821
2018-03-09,CA-2018-161557,2018-08-09,Standard Class,AG-10900,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,0.0061627276921703686
2018-03-09,US-2018-153255,2018-07-09,Second Class,JK-15730,Consumer,United States,Concord,California,94521.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,0.01366390173282572
2018-03-09,CA-2018-167626,2018-07-09,Standard Class,MY-18295,Corporate,United States,Chicago,Illinois,60623.0,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,0.00572842693866999
2018-03-09,CA-2018-161067,2018-06-09,Second Class,KB-16405,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,0.000285952759278407
2018-03-09,CA-2018-161067,2018-06-09,Second Class,KB-16405,Home Office,United States,New York City,New York,10035.0,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,181.764,0.010355101439512706
2018-03-09,CA-2018-161067,2018-06-09,Second Class,KB-16405,Home Office,United States,New York City,New York,10035.0,East,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,0.005157035723637058
2018-03-09,CA-2018-161067,2018-06-09,Second Class,KB-16405,Home Office,United States,New York City,New York,10035.0,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,0.023934771684093744
2018-03-09,CA-2018-123022,2018-08-09,Standard Class,SC-20050,Home Office,United States,La Mesa,California,91941.0,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,0.016252791382375873
2018-03-09,CA-2018-161823,2018-08-09,Standard Class,AG-10300,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,0.00030881069367316374
2018-03-09,CA-2018-167626,2018-07-09,Standard Class,MY-18295,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,0.0004770450908185735
2018-03-09,CA-2018-123022,2018-08-09,Standard Class,SC-20050,Home Office,United States,La Mesa,California,91941.0,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,0.004686105130269082
2018-03-10,CA-2018-144820,2018-07-10,Second Class,LW-16825,Corporate,United States,Pasadena,Texas,77506.0,Central,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,20.64,0.0011476968859607368
2018-03-10,CA-2018-143035,2018-05-10,Second Class,CC-12430,Home Office,United States,New York City,New York,10009.0,East,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",6.63,0.00034709773378438133
2018-03-10,CA-2018-143035,2018-05-10,Second Class,CC-12430,Home Office,United States,New York City,New York,10009.0,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,0.021224392113235464
2018-03-10,CA-2018-149853,2018-09-10,Standard Class,PO-18850,Consumer,United States,Hialeah,Florida,33012.0,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92,0.000992262932076391
2018-03-10,CA-2018-149853,2018-09-10,Standard Class,PO-18850,Consumer,United States,Hialeah,Florida,33012.0,South,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,15.552,0.0008569439604594307
2018-03-10,CA-2018-101749,2018-08-10,Standard Class,AS-10045,Corporate,United States,Pasadena,California,91104.0,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,0.009756452137714026
2018-03-10,CA-2018-141789,2018-06-10,First Class,AC-10450,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,0.1024849203349556
2018-03-10,CA-2018-143035,2018-05-10,Second Class,CC-12430,Home Office,United States,New York City,New York,10009.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,83.92,0.004763822107211255
2018-03-10,CA-2018-134607,2018-08-10,Second Class,HL-15040,Consumer,United States,Rochester,New York,14609.0,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,0.001258557867775307
2018-03-11,CA-2018-110429,2018-08-11,Standard Class,DM-13015,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,0.0006352791416662771
2018-03-11,CA-2018-121615,2018-09-11,Standard Class,DL-12925,Consumer,United States,Eagan,Minnesota,55122.0,Central,OFF-LA-10001771,Office Supplies,Labels,Avery 513,14.94,0.0008219713208354529
2018-03-11,CA-2018-100622,2018-07-11,Standard Class,DK-13090,Consumer,United States,Orlando,Florida,32839.0,South,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,959.984,0.05482635570123171
2018-03-11,CA-2018-100622,2018-07-11,Standard Class,DK-13090,Consumer,United States,Orlando,Florida,32839.0,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4.086,0.0002017212710337284
2018-03-11,US-2018-101518,2018-08-11,Standard Class,PB-19105,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,0.002298365303392792
2018-03-11,CA-2018-100622,2018-07-11,Standard Class,DK-13090,Consumer,United States,Orlando,Florida,32839.0,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,0.0031674239690814435
2018-03-11,CA-2018-130834,2018-06-11,Second Class,JM-16195,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,16.272,0.0008980882423699928
2018-03-11,US-2018-105998,2018-05-11,First Class,CR-12580,Home Office,United States,San Diego,California,92037.0,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1673.184,0.09558205272708299
2018-03-11,US-2018-105998,2018-05-11,First Class,CR-12580,Home Office,United States,San Diego,California,92037.0,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,0.011382908459572943
2018-03-11,CA-2018-100622,2018-07-11,Standard Class,DK-13090,Consumer,United States,Orlando,Florida,32839.0,South,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,10.688,0.0005789914782191887
2018-03-11,CA-2018-161130,2018-08-11,Standard Class,BF-11275,Corporate,United States,Miami,Florida,33178.0,South,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376,0.02061899972079033
2018-03-11,CA-2018-126046,2018-07-11,Standard Class,JC-16105,Corporate,United States,Atlanta,Georgia,30318.0,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39,0.0006762519890688787
2018-03-11,CA-2018-142636,2018-07-11,Standard Class,KC-16675,Corporate,United States,Seattle,Washington,98105.0,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,0.017519463816861317
2018-03-11,CA-2018-142636,2018-07-11,Standard Class,KC-16675,Corporate,United States,Seattle,Washington,98105.0,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,139.86,0.007960504232317988
2018-03-11,US-2018-110989,2018-05-11,Second Class,EJ-14155,Consumer,United States,Seattle,Washington,98105.0,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,43.5,0.002454027836621085
2018-03-11,CA-2018-153339,2018-05-11,Second Class,DJ-13510,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,0.0008820876882936632
2018-03-11,CA-2018-103009,2018-05-11,Second Class,PJ-18835,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,26.4,0.0014768511412452338
2018-03-11,CA-2018-148320,2018-08-11,Standard Class,PG-18895,Consumer,United States,San Francisco,California,94109.0,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,35.88,0.0020185841864009692
2018-03-11,CA-2018-143329,2018-08-11,Standard Class,DL-13330,Consumer,United States,Las Cruces,New Mexico,88001.0,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,0.0023323093359690055
2018-03-11,CA-2018-121615,2018-09-11,Standard Class,DL-12925,Consumer,United States,Eagan,Minnesota,55122.0,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,8.56,0.0004573872672390827
2018-03-11,CA-2018-121615,2018-09-11,Standard Class,DL-12925,Consumer,United States,Eagan,Minnesota,55122.0,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,52.4,0.002962616876904423
2018-03-11,US-2018-168802,2018-07-11,Standard Class,JO-15145,Corporate,United States,Seattle,Washington,98103.0,West,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,18.368,0.0010178638185985183
2018-03-11,CA-2018-135419,2018-09-11,Standard Class,BG-11740,Consumer,United States,Bakersfield,California,93309.0,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,0.027761647060463922
2018-03-12,CA-2018-148691,2018-09-12,Standard Class,CS-12460,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,136.99,0.007796498553035608
2018-03-12,CA-2018-148691,2018-09-12,Standard Class,CS-12460,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624,0.0008039135526635951
2018-03-12,CA-2018-148691,2018-09-12,Standard Class,CS-12460,Consumer,United States,New York City,New York,10009.0,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,3.15,0.00014823370454999756
2018-03-12,CA-2018-136875,2018-03-12,Same Day,TC-21295,Consumer,United States,San Diego,California,92024.0,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166.44,0.009479413972849574
2018-03-12,CA-2018-118017,2018-06-12,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,80229.0,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,0.0008935166554910416
2018-03-12,CA-2018-118017,2018-06-12,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,80229.0,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,0.0009236891288921204
2018-03-12,CA-2018-118017,2018-06-12,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,80229.0,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,23.376,0.001304045157220873
2018-03-12,CA-2018-118017,2018-06-12,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,80229.0,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",47.32,0.0026723211100910123
2018-03-12,CA-2018-118017,2018-06-12,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,80229.0,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32,0.0005579621785760124
2018-03-12,CA-2018-118017,2018-06-12,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,80229.0,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102.336,0.005816201406745856
2018-03-12,CA-2018-118017,2018-06-12,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,80229.0,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,76.752,0.004354207922857214
2018-03-12,CA-2018-118017,2018-06-12,Second Class,LC-16870,Consumer,United States,Thornton,Colorado,80229.0,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,13.344,0.0007307681626003734
2018-03-12,CA-2018-148691,2018-09-12,Standard Class,CS-12460,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,0.004763822107211255
2018-03-12,CA-2018-103415,2018-08-12,Standard Class,MV-17485,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,0.0007449400819251226
2018-03-12,CA-2018-123071,2018-06-12,First Class,CC-12550,Consumer,United States,Plano,Texas,75023.0,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,10.368,0.0005607051307033832
2018-03-12,CA-2018-143126,2018-07-12,Second Class,CM-12655,Home Office,United States,Seattle,Washington,98115.0,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",521.96,0.02979554606290938
2018-03-12,CA-2018-128699,2018-05-12,Second Class,ND-18370,Consumer,United States,Jacksonville,Florida,32216.0,South,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,47.992,0.0027107224398742035
2018-03-12,US-2018-149510,2018-10-12,Standard Class,MC-17575,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216,0.0025520883751745916
2018-03-12,US-2018-149510,2018-10-12,Standard Class,MC-17575,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",24.448,0.001365304421398821
2018-03-12,US-2018-149510,2018-10-12,Standard Class,MC-17575,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",28.782,0.0016129701405660105
2018-04-02,CA-2018-169474,2018-09-02,Standard Class,JF-15355,Consumer,United States,Rochester,New York,14609.0,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,0.0018351492628830462
2018-04-03,US-2018-119816,2018-06-03,Second Class,TT-21460,Home Office,United States,Houston,Texas,77095.0,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,8.72,0.0004665304409969854
2018-04-03,CA-2018-110478,2018-09-03,Standard Class,SP-20860,Corporate,United States,Los Angeles,California,90045.0,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,0.0005008173425891206
2018-04-03,CA-2018-110478,2018-09-03,Standard Class,SP-20860,Corporate,United States,Los Angeles,California,90045.0,West,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,0.0008396862199913894
2018-04-03,CA-2018-142174,2018-09-03,Standard Class,DP-13000,Consumer,United States,Houston,Texas,77041.0,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,89.568,0.00508657614086522
2018-04-03,US-2018-119816,2018-06-03,Second Class,TT-21460,Home Office,United States,Houston,Texas,77095.0,Central,OFF-LA-10002381,Office Supplies,Labels,Avery 497,2.464,0.00010903234706298971
2018-04-03,US-2018-119816,2018-06-03,Second Class,TT-21460,Home Office,United States,Houston,Texas,77095.0,Central,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5,0.005882717995834598
2018-04-04,CA-2018-109211,2018-10-04,Standard Class,PS-19045,Home Office,United States,New York City,New York,10011.0,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,16.98,0.0009385467862487124
2018-04-04,CA-2018-144848,2018-05-04,First Class,DS-13030,Home Office,United States,New York City,New York,10009.0,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,240.37,0.013704131697360492
